248,  2:06:26  , Geoffrey Kamworor            ,  KEN   ,  28.11.92  ,3, Berlin                ,      29.09.2013
248,  2:06:26  , Sisay Lemma                  ,  ETH   ,  12.12.90  ,1, Frankfurt             ,      25.10.2015
248,  2:06:26  , Festus Talam                 ,  KEN   ,  20.10.94  ,1, Eindhoven             ,      09.10.2016
253,  2:06:27  , Sisay Jisa                   ,  ETH   ,  29.11.82  ,3, Paris                 ,      15.04.2012
253,  2:06:27  , Geoffrey Kirui               ,  KEN   ,  16.02.93  ,7, Amsterdam             ,      16.10.2016
253,  2:06:27  , Wilson Loyanai               ,  KEN   ,  20.11.88  ,5, Seoul                 ,      19.03.2017
256,  2:06:28  , Nathaniel Kipkosgei          ,  KEN   ,  01.09.84  ,2, Eindhoven             ,      09.10.2011
256,  2:06:28  , Emmanuel Mutai               ,  KEN   ,  12.10.84  ,2, New York City         ,      06.11.2011
258,  2:06:29  , Emmanuel Mutai               ,  KEN   ,  12.10.84  ,1, Amsterdam             ,      21.10.2007
258,  2:06:29  , Bernard Kiprop Kipyego       ,  KEN   ,  16.07.86  ,3, Chicago               ,      09.10.2011
258,  2:06:29  , Robert Kiprono Cheruiyot     ,  KEN   ,  10.08.88  ,5, Frankfurt             ,      30.10.2011
258,  2:06:29  , Yemane Adhane                ,  ETH   ,  08.04.85  ,10, Dubai                 ,      27.01.2012
258,  2:06:29  , Bernard Koech                ,  KEN   ,  31.01.88  ,3, Amsterdam             ,      20.10.2013
263,  2:06:30  , Yemane Adhane                ,  ETH   ,  08.04.85  ,4, Paris                 ,      05.04.2009
263,  2:06:30  , Sammy Kirop Kitwara          ,  KEN   ,  26.11.86  ,3, Tokyo                 ,      23.02.2014
263,  2:06:30  , Tsegay Kebede                ,  ETH   ,  15.01.87  ,3, London                ,      13.04.2014
266,  2:06:31  , Tadesse Tola                 ,  ETH   ,  31.10.87  ,2, Frankfurt             ,      31.10.2010
266,  2:06:31  , Benjamin Kiptoo              ,  KEN   ,79,1, Paris                 ,      10.04.2011
266,  2:06:31  , Peter Kirui                  ,  KEN   ,  02.01.88  ,6, Frankfurt             ,      30.10.2011
266,  2:06:31  , Ayele Abshero                ,  ETH   ,  28.12.90  ,4, London                ,      13.04.2014
270,  2:06:32  , Samuel Wanjiru               ,  KEN   ,  10.11.86  ,1, Beijing               ,      24.08.2008
271,  2:06:33  , Gert Thys                    ,  RSA   ,  12.11.71  ,1, Tokyo                 ,      14.02.1999
271,  2:06:33  , Michael Rotich               ,  KEN   ,  29.10.82  ,1, Paris                 ,      06.04.2003
271,  2:06:33  , Chala Dechase                ,  ETH   ,  13.06.84  ,2, Dubai                 ,      22.01.2010
271,  2:06:33  , Nicholas Kipkemboi           ,  KEN   ,  05.07.86  ,6, Dubai                 ,      25.01.2013
271,  2:06:33  , Emmanuel Mutai               ,  KEN   ,  12.10.84  ,2, London                ,      21.04.2013
271,  2:06:33  , Stephen Kiprotich            ,  UGA   ,  18.04.89  ,2, Tokyo                 ,      22.02.2015
271,  2:06:33  , Mathew Kisorio               ,  KEN   ,  16.05.89  ,2, Valencia              ,      15.11.2015
271,  2:06:33  , Amos Kipruto                 ,  KEN   ,92,3, Tokyo                 ,      25.02.2018
279,  2:06:34  , Marilson dos Santos          ,  BRA   ,  06.08.77  ,4, London                ,      17.04.2011
279,  2:06:34  , Nicholas Manza               ,  KEN   ,  02.03.85  ,4, Amsterdam             ,      16.10.2011
279,  2:06:34  , Dickson Chumba               ,  KEN   ,  27.10.86  ,3, Tokyo                 ,      22.02.2015
279,  2:06:34  , Lani Rutto                   ,  KEN   ,  29.03.89  ,2, Frankfurt             ,      25.10.2015
279,  2:06:34  , Solomon Deksisa              ,  ETH   ,  11.03.94  ,1, Hamburg               ,      29.04.2018
284,  2:06:35  , Haile Gebrselassie           ,  ETH   ,  18.04.73  ,3, London                ,      14.04.2002
284,  2:06:35  , Markos Geneti                ,  ETH   ,  30.05.84  ,1, Los Angeles           ,      20.03.2011
284,  2:06:35  , Stephen Tum                  ,  KEN   ,  12.06.86  ,1, Marrakesh             ,      27.01.2013
284,  2:06:35  , Feyisa Lilesa                ,  ETH   ,  01.02.90  ,4, Dubai                 ,      23.01.2015
288,  2:06:36  , António Pinto                ,  POR   ,  22.03.66  ,1, London                ,      16.04.2000
288,  2:06:36  , Benoit Zwierzchiewski        ,  FRA   ,  19.08.76  ,2, Paris                 ,      06.04.2003
288,  2:06:36  , Kenenisa Bekele              ,  ETH   ,  13.06.82  ,3, London                ,      24.04.2016
288,  2:06:36  , Mathew Kisorio               ,  KEN   ,  16.05.89  ,2, Paris                 ,      08.04.2018
292,  2:06:37  , Eric Ndiema                  ,  KEN   ,  28.12.92  ,4, Paris                 ,      15.04.2012
293,  2:06:38  , Sammy Korir                  ,  KEN   ,  12.12.71  ,1, Rotterdam             ,      09.04.2006
293,  2:06:38  , Deriba Merga Ejigu           ,  ETH   ,  26.10.80  ,6, London                ,      13.04.2008
293,  2:06:38  , Deriba Robi                  ,  ETH   ,  20.09.90  ,3, Valencia              ,      19.11.2017
296,  2:06:39  , William Kipsang              ,  KEN   ,  26.06.77  ,1, Amsterdam             ,      19.10.2003
296,  2:06:39  , Felix Limo                   ,  KEN   ,  22.08.80  ,1, London                ,      23.04.2006
296,  2:06:39  , Samuel Wanjiru               ,  KEN   ,  10.11.86  ,1, Fukuoka               ,      02.12.2007
296,  2:06:39  , Geoffrey Kamworor            ,  KEN   ,  28.11.92  ,4, Berlin                ,      28.09.2014
300,  2:06:40  , Tsegay Kebede                ,  ETH   ,  15.01.87  ,1, Paris                 ,      06.04.2008
300,  2:06:40  , Bernard Kiprop Kipyego       ,  KEN   ,  16.07.86  ,6, Chicago               ,      07.10.2012
300,  2:06:40  , Tadesse Abraham              ,  SUI   ,  12.08.82  ,4, Seoul                 ,      20.03.2016
303,  2:06:41  , Martin Lel                   ,  KEN   ,  29.10.78  ,2, London                ,      23.04.2006
303,  2:06:41  , Elijah Keitany               ,  KEN   ,  18.10.83  ,2, Amsterdam             ,      18.10.2009
303,  2:06:41  , Tadesse Tola                 ,  ETH   ,  31.10.87  ,1, Paris                 ,      11.04.2010
303,  2:06:41  , Stanley Biwott               ,  KEN   ,  21.04.86  ,4, London                ,      26.04.2015
303,  2:06:41  , Ernest Ngeno                 ,  KEN   ,  20.05.95  ,3, Paris                 ,      08.04.2018
308,  2:06:42  , Felix Limo                   ,  KEN   ,  22.08.80  ,2, Amsterdam             ,      19.10.2003
308,  2:06:42  , Evans Chebet                 ,  KEN   ,  05.03.88  ,4, Tokyo                 ,      26.02.2017
310,  2:06:43  , Tsegay Kebede                ,  ETH   ,  15.01.87  ,2, Chicago               ,      10.10.2010
310,  2:06:43  , Robert Kiprono Cheruiyot     ,  KEN   ,  10.08.88  ,6, Boston                ,      18.04.2011
310,  2:06:43  , Shumi Dechasa                ,  ETH   ,  28.05.89  ,1, Hamburg               ,      04.05.2014
310,  2:06:43  , Marius Kipserem              ,  KEN   ,  17.05.88  ,3, Eindhoven             ,      08.10.2017
314,  2:06:44  , Josephat Kiprono             ,  KEN   ,  12.12.73  ,1, Berlin                ,      26.09.1999
314,  2:06:44  , Felix Limo                   ,  KEN   ,  22.08.80  ,1, Berlin                ,      26.09.2004
314,  2:06:44  , Paul Kirui                   ,  KEN   ,  05.02.80  ,2, Rotterdam             ,      09.04.2006
314,  2:06:44  , Eliud Kiptanui               ,  KEN   ,  06.06.89  ,3, Seoul                 ,      18.03.2012
314,  2:06:44  , Gilbert Kirwa                ,  KEN   ,  20.12.85  ,3, Seoul                 ,      16.03.2014
314,  2:06:44  , Abera Kuma                   ,  ETH   ,  31.08.90  ,4, Valencia              ,      19.11.2017
320,  2:06:45  , Richard Limo                 ,  KEN   ,  18.11.80  ,2, Amsterdam             ,      21.10.2007
320,  2:06:45  , Getu Feleke                  ,  ETH   ,  28.11.86  ,2, Rotterdam             ,      14.04.2013
320,  2:06:45  , Abayneh Ayele                ,  ETH   ,  04.11.87  ,6, Dubai                 ,      22.01.2016
320,  2:06:45  , Bernard Kiprop Kipyego       ,  KEN   ,  16.07.86  ,8, Amsterdam             ,      16.10.2016
324,  2:06:46  , Abdelkader El Mouaziz        ,  MAR   ,  01.01.69  ,5, Chicago               ,      13.10.2002
324,  2:06:46  , Eshetu Wondimu               ,  ETH   ,  26.01.82  ,3, Dubai                 ,      22.01.2010
324,  2:06:46  , Mule Wasihun                 ,  ETH   ,  20.10.93  ,2, Dubai                 ,      20.01.2017
327,  2:06:47  , Fred Kiprop                  ,  KEN   ,  03.06.74  ,1, Amsterdam             ,      17.10.1999
327,  2:06:47  , Raymond Kipkoech Chemwoio    ,  KEN   ,  19.04.78  ,1, Berlin                ,      29.09.2002
327,  2:06:47  , Wilson Onsare                ,  KEN   ,  15.06.76  ,3, Paris                 ,      06.04.2003
327,  2:06:47  , Jonathan Maiyo               ,  KEN   ,  05.05.88  ,2, Eindhoven             ,      12.10.2014
327,  2:06:47  , Abera Kuma                   ,  ETH   ,  31.08.90  ,1, Rotterdam             ,      12.04.2015
327,  2:06:47  , Gideon Kipketer              ,  KEN   ,  10.11.92  ,4, Tokyo                 ,      25.02.2018
333,  2:06:48  , Driss El Himer               ,  FRA   ,  04.04.74  ,4, Paris                 ,      06.04.2003
333,  2:06:48  , Sammy Korir                  ,  KEN   ,  12.12.71  ,2, London                ,      18.04.2004
333,  2:06:48  , Rachid Kisri                 ,  MAR   ,  01.03.75  ,5, Paris                 ,      05.04.2009
333,  2:06:48  , Michael Kipyego              ,  KEN   ,  02.10.83  ,3, Eindhoven             ,      09.10.2011
333,  2:06:48  , Abraham Girma                ,  ETH   ,86,5, Amsterdam             ,      21.10.2012
333,  2:06:48  , Alfers Lagat                 ,  KEN   ,  07.08.86  ,3, Frankfurt             ,      25.10.2015
333,  2:06:48  , Mark Korir                   ,  KEN   ,  10.01.85  ,1, Frankfurt             ,      30.10.2016
340,  2:06:49  , Tesfaye Jifar                ,  ETH   ,  23.04.76  ,2, Amsterdam             ,      17.10.1999
340,  2:06:49  , Simon Biwott                 ,  KEN   ,  03.03.70  ,2, Berlin                ,      29.09.2002
340,  2:06:49  , Joseph Riri                  ,  KEN   ,  21.10.73  ,2, Berlin                ,      26.09.2004
340,  2:06:49  , Sylvester Teimet             ,  KEN   ,  04.06.84  ,1, Seoul                 ,      21.03.2010
340,  2:06:49  , Limenih Getachew             ,  ETH   ,  30.04.90  ,2, Paris                 ,      06.04.2014
340,  2:06:49  , Mark Kiptoo                  ,  KEN   ,  21.06.76  ,1, Frankfurt             ,      26.10.2014
346,  2:06:50  , Belayneh Dinsamo             ,  ETH   ,  28.06.65  ,1, Rotterdam             ,      17.04.1988
346,  2:06:50  , William Kiplagat             ,  KEN   ,  21.06.72  ,3, Amsterdam             ,      17.10.1999
346,  2:06:50  , Josephat Kiprono             ,  KEN   ,  12.12.73  ,1, Rotterdam             ,      22.04.2001
346,  2:06:50  , Deriba Merga Ejigu           ,  ETH   ,  26.10.80  ,2, Fukuoka               ,      02.12.2007
346,  2:06:50  , Moses Kimeli Arusei          ,  KEN   ,84,2, Paris                 ,      06.04.2008
346,  2:06:50  , Dennis Kimetto               ,  KEN   ,  22.04.84  ,1, Tokyo                 ,      24.02.2013
352,  2:06:51  , Atsushi Fujita               ,  JPN   ,  06.11.76  ,1, Fukuoka               ,      03.12.2000
352,  2:06:51  , Abel Kirui                   ,  KEN   ,  04.06.82  ,2, Berlin                ,      30.09.2007
352,  2:06:51  , Tariku Jufar                 ,  ETH   ,  18.07.84  ,1, Houston               ,      15.01.2012
352,  2:06:51  , Philip Kimutai               ,  KEN   ,  10.09.83  ,4, Seoul                 ,      18.03.2012
352,  2:06:51  , Martin Lel                   ,  KEN   ,  29.10.78  ,2, London                ,      22.04.2012
352,  2:06:51  , Yemane Adhane                ,  ETH   ,  08.04.85  ,1, Daegu                 ,      06.04.2014
352,  2:06:51  , Frankline Chepkwony          ,  KEN   ,  15.06.84  ,5, Seoul                 ,      20.03.2016
359,  2:06:52  , Abdelkader El Mouaziz        ,  MAR   ,  01.01.69  ,4, London                ,      14.04.2002
359,  2:06:52  , Vincent Kipsos               ,  KEN   ,  22.06.76  ,3, Berlin                ,      29.09.2002
359,  2:06:52  , Charles Kibiwott             ,  KEN   ,  08.08.74  ,3, Rotterdam             ,      09.04.2006
359,  2:06:52  , Julio Rey                    ,  ESP   ,  13.01.72  ,1, Hamburg               ,      23.04.2006
359,  2:06:52  , Haile Gebrselassie           ,  ETH   ,  18.04.73  ,1, Fukuoka               ,      03.12.2006
359,  2:06:52  , Tsegay Kebede                ,  ETH   ,  15.01.87  ,3, London                ,      22.04.2012
359,  2:06:52  , Deressa Chisma               ,  ETH   ,  21.11.76  ,2, Frankfurt             ,      28.10.2012
366,  2:06:53  , David Kipkorir               ,  KEN   ,  15.12.74  ,6, Paris                 ,      05.04.2009
366,  2:06:53  , Emmanuel Mutai               ,  KEN   ,  12.10.84  ,4, London                ,      26.04.2009
366,  2:06:53  , Elijah Keitany               ,  KEN   ,  18.10.83  ,5, Amsterdam             ,      16.10.2011
366,  2:06:53  , Samuel Kosgei                ,  KEN   ,  20.01.86  ,7, Dubai                 ,      22.01.2016
370,  2:06:54  , Ondoro Osoro                 ,  KEN   ,  03.12.67  ,1, Chicago               ,      11.10.1998
370,  2:06:54  , Abel Kirui                   ,  KEN   ,  04.06.82  ,1, Berlin                ,      22.08.2009
370,  2:06:54  , Paul Biwott                  ,  KEN   ,  18.04.78  ,6, Amsterdam             ,      16.10.2011
370,  2:06:54  , Yemane Adhane                ,  ETH   ,  08.04.85  ,1, Ottawa                ,      25.05.2014
370,  2:06:54  , Tilahun Regessa              ,  ETH   ,  18.01.90  ,2, Xiamen                ,      03.01.2015
370,  2:06:54  , Felix Kipchirchir            ,  KEN   ,88,1, Gongju                ,      15.10.2017
370,  2:06:54  , Hirohito Inoue               ,  JPN   ,  06.01.93  ,5, Tokyo                 ,      25.02.2018
370,  2:06:54  , Deme Tadu Abate              ,  ETH   ,  11.09.97  ,2, Hamburg               ,      29.04.2018
378,  2:06:55  , Hendrick Ramaala             ,  RSA   ,  02.02.72  ,3, London                ,      23.04.2006
378,  2:06:55  , Jaouad Gharib                ,  MAR   ,  22.05.72  ,3, London                ,      25.04.2010
378,  2:06:55  , Tadesse Tola                 ,  ETH   ,  31.10.87  ,1, Warszawa              ,      13.04.2014
381,  2:06:56  , Micah Kogo                   ,  KEN   ,  03.06.86  ,4, Chicago               ,      13.10.2013
381,  2:06:56  , Feyisa Lelisa                ,  ETH   ,  01.02.90  ,1, Tokyo                 ,      28.02.2016
381,  2:06:56  , Sisay Lemma                  ,  ETH   ,  12.12.90  ,4, Berlin                ,      25.09.2016
381,  2:06:56  , Kelkile Gezahegn             ,  ETH   ,96,2, Frankfurt             ,      29.10.2017
385,  2:06:57  , Takayuki Inubushi            ,  JPN   ,  11.08.72  ,2, Berlin                ,      26.09.1999
385,  2:06:57  , Tesfaye Tola                 ,  ETH   ,  19.10.74  ,4, Amsterdam             ,      17.10.1999
385,  2:06:57  , Ayele Abshero                ,  ETH   ,  28.12.90  ,3, London                ,      21.04.2013
385,  2:06:57  , Feyisa Lelisa                ,  ETH   ,  01.02.90  ,3, Berlin                ,      27.09.2015
385,  2:06:57  , Stephen Chebogut             ,  KEN   ,  09.01.85  ,2, Paris                 ,      09.04.2017
385,  2:06:57  , Wilson Loyanai               ,  KEN   ,  20.11.88  ,1, Seoul                 ,      18.03.2018
391,  2:06:58  , Daniel Rono                  ,  KEN   ,  13.07.78  ,2, Rotterdam             ,      13.04.2008
391,  2:06:58  , Henry Sugut                  ,  KEN   ,  04.05.85  ,1, Wien                  ,      15.04.2012
391,  2:06:58  , Joseph Gitau                 ,  KEN   ,  03.01.88  ,1, Fukuoka               ,      02.12.2012
391,  2:06:58  , Michael Kipyego              ,  KEN   ,  02.10.83  ,2, Tokyo                 ,      24.02.2013
391,  2:06:58  , Michael Kipyego              ,  KEN   ,  02.10.83  ,4, Tokyo                 ,      23.02.2014
391,  2:06:58  , Tesfaye Abera                ,  ETH   ,  09.10.89  ,1, Hamburg               ,      17.04.2016
391,  2:06:58  , Felix Kandie                 ,  KEN   ,  10.04.87  ,1, Gongju                ,      16.10.2016
398,  2:06:59  , Gilbert Kirwa                ,  KEN   ,  20.12.85  ,2, Seoul                 ,      21.03.2010
398,  2:06:59  , Franklin Chepkwony           ,  KEN   ,  15.06.84  ,1, Seoul                 ,      17.03.2013
398,  2:06:59  , Mike Kigen                   ,  KEN   ,  15.01.86  ,2, Frankfurt             ,      26.10.2014
398,  2:06:59  , Felix Kipchirchir            ,  KEN   ,88,2, Seoul                 ,      15.03.2015
402,  2:07:00  , Eric Ndiema                  ,  KEN   ,  28.12.92  ,2, Hamburg               ,      04.05.2014
402,  2:07:00  , Yitayal Atnafu Zerihun       ,  ETH   ,  20.01.93  ,4, Paris                 ,      08.04.2018
404,  2:07:01  , Khalid Khannouchi            ,  USA   ,  22.12.71  ,1, Chicago               ,      22.10.2000
404,  2:07:01  , Geoffrey Mutai               ,  KEN   ,  07.10.81  ,1, Eindhoven             ,      11.10.2009
